order_id,product_id,add_to_cart_order,reordered
1500,30736,1,1
1500,28578,2,1
1500,5283,3,0
1500,23460,4,1
1501,32923,1,0
1501,27966,2,0
1501,27845,3,1
1501,13176,4,1
1502,33754,1,0
1502,17795,2,1
1502,26209,3,1
1502,47144,4,1
1502,35510,5,1
1502,27344,6,1
1502,46676,7,1
1502,49247,8,1
1502,43961,9,1
1502,37766,10,1
1502,24852,11,1
1502,49236,12,1
1502,49683,13,1
1502,26604,14,1
1502,39794,15,1
1502,8424,16,1
1503,2452,1,1
1503,15740,2,0
1503,24852,3,1
1503,37486,4,1
1503,41363,5,0
1503,46393,6,0
1503,49273,7,0
1503,29879,8,0
1504,38164,1,1
1504,33198,2,1
1504,44292,3,1
1504,35336,4,1
1504,42463,5,0
1504,16262,6,0
1504,20738,7,1
1504,42828,8,0
1504,5077,9,1
1504,45884,10,1
1504,4920,11,1
1504,37496,12,1
1504,13176,13,1
1504,47229,14,0
1504,5905,15,0
1504,46181,16,0
1505,8277,1,0
1505,27521,2,1
1505,47209,3,1
1505,11352,4,1
1505,44103,5,1
1505,41177,6,1
1505,16911,7,1
1505,35628,8,1
1505,46802,9,1
1506,35221,1,1
1506,19169,2,1
1506,24852,3,1
1506,21775,4,1
1506,25824,5,1
1506,45066,6,1
1506,42265,7,1
1506,47630,8,1
1506,30489,9,1
1506,40350,10,0
1507,44632,1,1
1507,33198,2,1
1507,47626,3,1
1507,19677,4,1
1507,27086,5,0
1507,39877,6,1
1507,21903,7,1
1507,43210,8,0
1507,23348,9,0
1507,33352,10,1
1507,43713,11,0
1508,31927,1,1
1509,49235,1,1
1509,33565,2,1
1509,20114,3,1
1509,46097,4,1
1509,41517,5,1
1509,30591,6,1
1509,37634,7,1
1509,48898,8,1
1509,5268,9,1
1509,27985,10,1
1509,41120,11,1
1509,46041,12,1
1509,4137,13,1
1509,41290,14,1
1509,36956,15,1
1509,48205,16,1
1509,32734,17,1
1509,24852,18,1
1509,41714,19,1
1509,40708,20,1
1509,35921,21,1
1509,32700,22,1
1509,14218,23,1
1509,33122,24,1
1509,39877,25,1
1509,14897,26,1
1509,34909,27,1
1509,16797,28,1
1509,27845,29,1
1509,20126,30,1
1509,16707,31,1
1509,635,32,1
1509,26863,33,1
1509,15363,34,0
1509,20955,35,1
1509,38544,36,1
1509,6532,37,1
1509,32689,38,1
1509,40174,39,0
1509,24677,40,1
1509,14211,41,1
1509,34134,42,1
1509,47888,43,1
1509,4753,44,1
1509,49044,45,1
1509,19627,46,1
1509,30192,47,1
1509,37003,48,1
1509,23527,49,1
1509,11440,50,1
1509,16900,51,1
1509,34565,52,1
1510,4210,1,1
1510,24852,2,0
1510,21137,3,1
1510,43122,4,0
1510,17794,5,0
1510,4920,6,0
1510,25890,7,0
1510,43129,8,0
1510,44622,9,0
1510,7632,10,0
1510,44910,11,1
1511,4595,1,1
1511,46842,2,1
1511,17341,3,1
1511,10070,4,1
1511,34898,5,1
1511,13303,6,1
1511,836,7,1
1511,18362,8,1
1511,30597,9,1
1511,7788,10,1
1511,43183,11,1
1511,6016,12,1
1511,24838,13,0
1511,35898,14,1
1511,48205,15,1
1512,765,1,1
1514,13844,1,0
1514,22089,2,0
1514,10603,3,1
1515,27676,1,0
1516,41004,1,0
1516,27344,2,1
1516,46906,3,1
1517,28204,1,1
1517,22400,2,1
1517,49247,3,1
1517,47766,4,1
1517,15649,5,1
1517,20549,6,1
1517,5240,7,0
1517,31066,8,0
1518,24838,1,1
1518,27511,2,1
1518,8174,3,0
1518,11422,4,1
1518,45066,5,1
1519,11143,1,1
1519,30233,2,1
1519,24852,3,1
1519,47672,4,1
1519,24954,5,1
1520,9175,1,1
1520,26767,2,1
1520,45154,3,1
1520,42450,4,1
1520,36107,5,1
1521,19678,1,0
1521,27392,2,0
1521,21847,3,0
1521,45007,4,1
1521,7808,5,1
1521,3835,6,1
1521,7715,7,1
1521,24489,8,1
1521,13113,9,1
1521,13646,10,1
1521,18070,11,1
1521,10518,12,1
1521,34209,13,1
1521,27966,14,1
1521,21137,15,1
1521,19706,16,1
1521,21195,17,0
1521,44560,18,0
1521,27070,19,0
1521,5483,20,0
1521,29127,21,1
1521,44910,22,0
1521,21903,23,1
1521,11140,24,1
1521,39040,25,0
1521,4813,26,0
1521,17905,27,0
1521,18207,28,0
1521,1752,29,0
1521,2228,30,1
1521,14651,31,0
1521,34993,32,0
1521,47873,33,0
1521,48720,34,0
1521,17948,35,0
1521,14633,36,0
1521,23233,37,0
1521,42828,38,1
1521,31696,39,0
1522,8442,1,0
1522,49683,2,1
1522,17461,3,1
1522,47626,4,1
1522,21334,5,0
1522,8193,6,1
1523,47144,1,1
1523,45840,2,0
1523,8087,3,0
1523,5025,4,0
1523,18531,5,0
1523,45535,6,0
1523,38400,7,0
1523,17568,8,0
1523,44787,9,0
1523,28842,10,0
1523,21137,11,0
1523,41065,12,0
1523,3864,13,0
1523,47626,14,0
1523,5212,15,0
1523,27845,16,0
1523,44422,17,0
1523,43421,18,0
1523,43875,19,0
1523,17170,20,0
1523,14211,21,0
1523,28378,22,0
1523,47888,23,0
1523,16384,24,0
1523,5355,25,0
1523,25050,26,0
1523,25890,27,0
1523,20869,28,0
1524,24964,1,0
1524,48775,2,0
1525,20280,1,0
1525,2002,2,1
1525,8006,3,0
1525,39928,4,0
1525,43961,5,1
1525,6104,6,0
1525,12392,7,1
1525,34448,8,0
1525,44426,9,1
1525,24852,10,1
1525,18941,11,0
1525,23244,12,0
1525,35951,13,1
1525,49114,14,1
1526,20697,1,0
1526,8174,2,0
1526,20114,3,0
1526,17461,4,0
1526,34969,5,0
1526,5818,6,0
1526,28842,7,0
1526,26283,8,0
1526,43129,9,0
1526,43789,10,0
1526,42625,11,0
1526,39812,12,0
1526,18159,13,0
1526,4658,14,0
1526,30450,15,0
1526,32781,16,0
1526,31553,17,0
1526,5876,18,0
1526,35547,19,0
1526,26209,20,0
1526,47144,21,0
1526,20842,22,0
1526,46616,23,0
1526,8518,24,0
1526,47766,25,0
1526,24852,26,0
1526,49383,27,0
1526,17794,28,0
1527,19816,1,0
1527,24852,2,1
1527,5785,3,1
1527,35004,4,1
1527,40706,5,1
1527,8277,6,1
1527,45007,7,1
1527,39928,8,1
1527,47209,9,1
1527,6046,10,1
1527,41540,11,1
1527,22825,12,1
1527,38622,13,1
1528,5640,1,0
1528,38662,2,0
1528,6328,3,0
1528,30011,4,0
1529,40516,1,0
1529,37646,2,1
1529,37067,3,0
1529,33279,4,0
1529,23622,5,1
1529,15392,6,1
1529,18441,7,1
1529,32666,8,0
1529,13798,9,1
1529,40545,10,1
1530,30942,1,0
1530,29532,2,1
1530,33424,3,0
1530,24857,4,0
1530,21022,5,0
1530,38259,6,1
1530,48453,7,0
1530,40416,8,0
1530,4914,9,0
1531,27796,1,0
1531,42935,2,0
1531,44799,3,1
1531,20738,4,1
1531,1181,5,1
1531,39107,6,1
1532,38693,1,1
1532,24852,2,1
1532,32463,3,0
1532,27544,4,0
1532,30480,5,0
1532,8670,6,0
1532,11408,7,0
1532,11755,8,0
1532,16137,9,0
1532,23094,10,0
1532,27093,11,0
1532,4921,12,0
1532,36315,13,0
1532,32486,14,0
1532,41593,15,0
1532,33401,16,0
1532,48099,17,0
1532,10,18,1
1532,15327,19,0
1532,28985,20,0
1532,21616,21,1
1532,23734,22,0
1532,34005,23,0
1532,2086,24,0
1533,16633,1,1
1533,18419,2,1
1533,11412,3,1
1533,37993,4,1
1533,9796,5,1
1533,17566,6,1
1533,20860,7,1
1533,19348,8,1
1533,19309,9,1
1533,20217,10,1
1533,32819,11,0
1533,47766,12,0
1533,47180,13,0
1533,4163,14,0
1534,30021,1,1
1534,16349,2,1
1534,44949,3,1
1534,10132,4,1
1534,32650,5,0
1534,46347,6,1
1534,49610,7,1
1534,31683,8,1
1534,49605,9,1
1534,3308,10,1
1534,38777,11,0
1534,33368,12,1
1534,27104,13,0
1535,15902,1,1
1535,21927,2,1
1535,37029,3,1
1535,4658,4,1
1535,40604,5,1
1535,13176,6,1
1535,36857,7,1
1535,99,8,1
1536,13249,1,1
1536,14698,2,0
1536,24269,3,1
1536,13314,4,0
1536,21372,5,1
1536,27102,6,0
1536,25783,7,1
1536,21019,8,0
1536,2390,9,0
1536,16797,10,1
1536,46286,11,1
1536,9076,12,1
1536,6550,13,0
1536,14161,14,0
1536,14971,15,0
1536,39676,16,0
1536,7644,17,1
1536,19446,18,0
1536,17008,19,0
1536,45770,20,0
1536,15141,21,0
1537,8467,1,1
1537,24852,2,1
1537,40174,3,1
1537,3952,4,0
1537,18465,5,1
1537,12341,6,1
1537,5479,7,1
1537,27966,8,1
1537,5491,9,1
1537,28204,10,1
1537,34358,11,1
1537,6348,12,1
1537,27845,13,1
1537,18176,14,1
1537,17652,15,1
1537,8670,16,1
1537,4799,17,1
1537,39275,18,1
1537,10761,19,1
1537,42736,20,1
1537,42828,21,1
1537,31343,22,1
1537,35845,23,1
1537,17794,24,1
1537,43789,25,1
1537,30192,26,1
1537,22825,27,1
1537,32369,28,1
1537,22025,29,1
1537,17704,30,0
1538,48805,1,1
1538,42578,2,1
1538,20286,3,1
1538,29503,4,1
1538,26612,5,1
1539,2480,1,0
1539,21903,2,1
1539,5450,3,1
1539,45007,4,1
1539,47630,5,1
1539,24852,6,1
1539,47943,7,1
1539,7503,8,1
1539,5876,9,1
1539,28123,10,1
1539,11777,11,1
1539,26629,12,1
1539,21137,13,1
1539,31040,14,0
1540,4920,1,1
1540,28204,2,1
1540,24852,3,1
1540,41787,4,1
1541,17638,1,0
1541,26309,2,1
1541,15083,3,1
1541,7361,4,0
1541,45063,5,0
1541,4799,6,0
1541,10385,7,0
1541,14462,8,0
1541,18465,9,0
1541,28289,10,0
1541,32864,11,0
1542,35886,1,1
1542,13176,2,1
1542,11759,3,0
1542,8571,4,1
1543,44340,1,1
1544,771,1,0
1544,4343,2,0
1544,20217,3,0
1544,28464,4,0
1545,26604,1,1
1545,40711,2,1
1545,29487,3,1
1545,16965,4,1
1545,33129,5,1
1545,42013,6,1
1545,38739,7,1
1545,42833,8,1
1545,24852,9,1
1545,32650,10,0
1545,37036,11,0
1545,42240,12,0
1545,8174,13,0
1545,19084,14,1
1545,21137,15,1
1545,37886,16,0
1545,41120,17,1
1545,33845,18,1
1545,25346,19,1
1545,35163,20,1
1545,45066,21,1
1545,22206,22,1
1545,19389,23,1
1545,40805,24,1
1545,17634,25,1
1546,24852,1,1
1546,18362,2,1
1546,22224,3,1
1546,47766,4,1
1546,40545,5,0
1546,18035,6,0
1546,42356,7,0
1546,36929,8,1
1546,27086,9,1
1546,4037,10,1
1546,5076,11,0
1546,4656,12,0
1547,28745,1,1
1547,36070,2,1
1547,43295,3,1
1547,45504,4,1
1547,17948,5,1
1547,2748,6,1
1547,21137,7,1
1547,27966,8,1
1547,47766,9,1
1547,6532,10,1
1547,21077,11,1
1547,42828,12,1
1547,5550,13,1
1547,47492,14,0
1547,2450,15,1
1547,45535,16,0
1547,31717,17,1
1547,40706,18,1
1547,17795,19,0
1547,26315,20,1
1548,40199,1,1
1548,43724,2,1
1548,13176,3,1
1548,42265,4,1
1548,8048,5,1
1549,37220,1,1
1549,19702,2,1
1549,20640,3,0
1549,13176,4,1
1549,1402,5,1
1549,29820,6,1
1549,18202,7,1
1549,39747,8,1
1549,17131,9,1
1549,40171,10,1
1549,24841,11,1
1549,42300,12,1
1549,38250,13,1
1549,37511,14,1
1549,2879,15,1
1549,21047,16,0
1549,25577,17,0
1549,28289,18,1
1549,6046,19,1
1549,2270,20,1
1549,20738,21,1
1549,19816,22,1
1549,23375,23,1
1549,32734,24,1
1549,36724,25,1
1549,19571,26,1
1549,25088,27,1
1549,43514,28,1
1549,22292,29,1
1549,8277,30,1
1549,27690,31,0
1549,4605,32,1
1549,44359,33,1
1549,17794,34,1
1549,33043,35,1
1549,47651,36,0
1549,28824,37,0
1549,43504,38,1
1549,3397,39,1
1549,13535,40,0
1549,42828,41,1
1549,13251,42,1
1549,23644,43,1
1549,27454,44,1
1549,5876,45,1
1549,22666,46,1
1549,38834,47,1
1549,2450,48,1
1549,13605,49,1
1549,44293,50,1
1549,35504,51,1
1549,27172,52,1
1549,8929,53,0
1549,37733,54,1
1549,4960,55,1
1549,47209,56,1
1549,39128,57,1
1549,10570,58,0
1549,5131,59,1
1549,23472,60,1
1550,38325,1,1
1550,21769,2,1
1550,48183,3,1
1550,25017,4,1
1550,13176,5,1
1551,45290,1,0
1551,8204,2,0
1551,31683,3,0
1551,16615,4,1
1551,34370,5,0
1552,47766,1,1
1552,25890,2,1
1552,45345,3,1
1552,1939,4,1
1552,1940,5,1
1552,20114,6,1
1552,10749,7,1
1552,23836,8,1
1552,26201,9,0
1552,8057,10,0
1552,26497,11,0
1552,26209,12,1
1552,41690,13,1
1552,4163,14,1
1552,11870,15,0
1553,48364,1,1
1553,9383,2,0
1553,45946,3,1
1554,5769,1,0
1554,39275,2,0
1555,19057,1,1
1555,47977,2,0
1555,14711,3,0
1555,3464,4,1
1555,44987,5,0
1555,47672,6,0
1555,33731,7,0
1555,19156,8,0
1555,18523,9,0
1555,13292,10,0
1556,11520,1,0
1556,32446,2,0
1556,34358,3,0
1556,1440,4,0
1556,5025,5,1
1556,44142,6,1
1556,21269,7,0
1556,47630,8,0
1556,11262,9,1
1556,48205,10,0
1556,36606,11,0
1556,3896,12,0
1556,44628,13,0
1556,4461,14,0
1556,37357,15,0
1557,1398,1,1
1557,27688,2,0
1557,38959,3,0
1557,25952,4,1
1557,3800,5,1
1557,2305,6,0
1557,46222,7,0
1557,23734,8,0
1557,32331,9,1
1558,38777,1,1
1558,12026,2,0
1558,29662,3,1
1558,28199,4,1
1558,34530,5,1
1558,21616,6,1
1558,43122,7,1
1558,48595,8,1
1558,48086,9,1
1558,47333,10,1
1558,39429,11,0
1558,26315,12,1
1558,14183,13,1
1558,34243,14,1
1558,6104,15,1
1558,22474,16,1
1558,27966,17,1
1558,8277,18,1
1558,40992,19,1
1559,15604,1,0
1559,23881,2,0
1559,28849,3,0
1559,28934,4,1
1559,9470,5,1
1560,13176,1,1
1560,5450,2,1
1560,11777,3,1
1560,27156,4,0
1560,2979,5,1
1560,41953,6,1
1560,41220,7,1
1560,34969,8,0
1560,34276,9,1
1560,22915,10,1
1560,14447,11,1
1560,41427,12,0
1560,37141,13,0
1560,15842,14,0
1560,9203,15,0
1560,19048,16,1
1560,23236,17,0
1560,26032,18,0
1560,13889,19,1
1561,15070,1,1
1561,39216,2,1
1561,19057,3,1
1561,14652,4,0
1561,1244,5,0
1561,30494,6,1
1561,23015,7,1
1561,22963,8,0
1561,45633,9,0
1561,44422,10,1
1561,26790,11,0
1561,43961,12,1
1561,30719,13,0
1561,12962,14,0
1561,27104,15,1
1562,24561,1,1
1562,19677,2,1
1562,27966,3,1
1562,12572,4,1
1562,20995,5,1
1562,27344,6,1
1562,32655,7,1
1562,43406,8,1
1562,5450,9,1
1562,18362,10,1
1562,20114,11,1
1562,8575,12,0
1562,18370,13,1
1562,20118,14,1
1562,18531,15,1
1562,30489,16,1
1562,43961,17,1
1562,13176,18,1
1562,16797,19,1
1562,28745,20,1
1562,45167,21,1
1562,15613,22,1
1562,18499,23,0
1562,40706,24,1
1562,29763,25,1
1562,20380,26,1
1562,44932,27,1
1562,35898,28,1
1562,21616,29,1
1562,32467,30,1
1562,5785,31,1
1562,3020,32,1
1562,32263,33,1
1562,48802,34,0
1562,12036,35,0
1562,30753,36,0
1562,48196,37,1
1562,20367,38,0
1562,8518,39,0
1562,28204,40,0
1563,15406,1,0
1565,23537,1,1
1565,1463,2,1
1565,33198,3,1
1565,45603,4,1
1565,26317,5,1
1565,2086,6,1
1565,21376,7,1
1566,40997,1,0
1566,13944,2,0
1566,7952,3,1
1566,44116,4,1
1566,42936,5,1
1567,40310,1,1
1567,8251,2,1
1567,37807,3,1
1567,4207,4,0
1567,21137,5,1
1568,27778,1,0
1568,20767,2,1
1568,21334,3,1
1568,39276,4,1
1568,43713,5,1
1568,31471,6,1
1568,16249,7,1
1568,3843,8,1
1568,24125,9,1
1568,13181,10,1
1568,15885,11,0
1568,26353,12,1
1568,34243,13,1
1568,15872,14,1
1568,45200,15,1
1568,22849,16,1
1568,7948,17,1
1568,25122,18,0
1568,1463,19,1
1568,47156,20,0
1568,5866,21,0
1568,42445,22,1
1568,11422,23,1
1568,24838,24,1
1568,31618,25,1
1569,15902,1,1
1569,28465,2,1
1569,24799,3,1
1569,13263,4,1
1569,25671,5,1
1569,859,6,1
1569,49270,7,0
1569,455,8,1
1569,46703,9,1
1569,18052,10,1
1569,26209,11,1
1569,27959,12,1
1569,24852,13,1
1569,39560,14,0
1569,820,15,0
1569,15008,16,0
1569,44830,17,0
1569,28572,18,0
1569,2103,19,0
1569,37030,20,0
1569,2408,21,0
1569,43631,22,1
1569,22795,23,1
1569,14881,24,1
1569,29487,25,1
1570,22451,1,0
1570,23622,2,0
1570,22935,3,0
1570,18079,4,0
1570,30334,5,0
1570,7303,6,0
1570,11195,7,0
1570,1998,8,0
1573,44889,1,1
1573,3631,2,1
1573,34024,3,0
1573,4942,4,1
1573,25706,5,0
1573,19898,6,1
1573,46069,7,0
1573,38996,8,0
1573,9839,9,0
1573,21506,10,0
1573,8695,11,0
1573,14401,12,0
1573,31506,13,0
1574,7559,1,1
1574,20063,2,1
1574,27845,3,1
1574,27336,4,1
1574,43352,5,1
1574,30489,6,1
1574,41787,7,1
1574,46906,8,1
1574,2439,9,1
1574,4288,10,1
1574,16797,11,1
1575,30489,1,1
1575,1215,2,1
1575,6187,3,1
1575,12343,4,1
1575,28745,5,1
1575,6348,6,1
1575,42083,7,1
1575,18618,8,1
1575,42265,9,1
1575,49610,10,1
1575,5194,11,1
1575,16185,12,1
1575,13176,13,1
1575,4962,14,1
1575,41950,15,1
1575,21616,16,1
1575,10831,17,1
1575,12341,18,1
1575,37646,19,1
1576,40761,1,1
1576,6400,2,1
1576,21295,3,1
1576,14084,4,1
1576,212,5,1
1576,8339,6,1
1577,39558,1,1
1577,13176,2,1
1577,41787,3,0
1578,37036,1,1
1578,42157,2,1
1578,46388,3,1
1578,42167,4,1
1578,42450,5,1
1578,4374,6,0
1578,34026,7,0
1578,4030,8,0
1578,34754,9,0
1580,329,1,1
1580,37966,2,1
1580,22935,3,1
1580,41488,4,1
1580,21137,5,1
1580,3539,6,1
1580,27966,7,1
1580,4472,8,1
1580,11422,9,1
1580,26298,10,1
1580,19678,11,1
1580,8638,12,1
1580,28842,13,1
1581,27845,1,1
1581,22594,2,1
1581,24852,3,1
1581,47403,4,1
1581,18370,5,1
1581,16290,6,1
1581,21137,7,1
1581,7806,8,1
1581,2298,9,1
1581,4455,10,1
1581,14881,11,1
1581,30806,12,1
1581,38250,13,1
1581,25890,14,0
1581,39619,15,1
1581,18362,16,1
1581,24489,17,1
1581,30233,18,1
1581,397,19,0
1581,17284,20,1
1581,28745,21,1
1581,25588,22,0
1581,22228,23,1
1581,3952,24,1
1581,32734,25,1
1581,33043,26,1
1581,34969,27,1
1581,22260,28,1
1581,5677,29,1
1581,37193,30,0
1582,11961,1,1
1582,21945,2,1
1583,20754,1,0
1584,25936,1,1
1584,42265,2,1
1584,11440,3,1
1584,21903,4,1
1584,22035,5,0
1584,4605,6,0
1584,27344,7,1
1584,9825,8,1
1584,42450,9,1
1584,38274,10,1
1584,15290,11,1
1584,24852,12,1
1584,26209,13,1
1584,18531,14,1
1584,25890,15,1
1584,33000,16,1
1584,34358,17,1
1584,42828,18,1
1585,13895,1,0
1585,10607,2,0
1586,26209,1,1
1586,23375,2,1
1586,8382,3,1
1586,3464,4,1
1586,37188,5,1
1586,5240,6,1
1587,46669,1,1
1587,116,2,1
1587,15790,3,1
1587,12427,4,1
1588,42110,1,1
1588,30290,2,0
1588,8021,3,1
1588,18471,4,1
1588,39328,5,1
1588,29589,6,1
1588,34243,7,1
1588,11950,8,1
1588,5262,9,1
1588,4793,10,1
1588,43713,11,1
1588,23079,12,1
1588,11790,13,1
1588,35108,14,1
1588,31927,15,1
1588,27086,16,1
1589,21616,1,1
1589,40706,2,0
1589,18362,3,0
1589,14467,4,1
1589,39886,5,1
1590,42828,1,1
1590,34949,2,1
1590,4656,3,1
1590,5085,4,1
1590,8128,5,1
1590,45066,6,1
1590,39928,7,0
1592,22164,1,1
1592,17526,2,0
1592,39984,3,1
1592,45504,4,1
1592,27730,5,1
1593,20082,1,1
1593,26346,2,1
1593,16309,3,0
1593,23482,4,0
1594,28745,1,0
1594,40706,2,0
1594,5450,3,1
1594,21903,4,0
1594,43352,5,0
1594,21637,6,0
1594,26209,7,0
1594,34243,8,1
1595,28337,1,0
1596,13176,1,0
1596,19706,2,1
1596,5212,3,1
1596,30489,4,0
1598,40486,1,1
1598,24852,2,1
1598,432,3,1
1598,37089,4,1
1598,19057,5,1
1598,25830,6,1
1598,21815,7,1
1598,47357,8,1
1598,4920,9,1
1598,24658,10,1
1598,21351,11,1
1598,32915,12,1
1598,15464,13,0
1598,20468,14,0
1598,39620,15,0
1598,41383,16,0
1598,47532,17,0
1599,38453,1,1
1599,6336,2,1
1599,13176,3,1
1599,22025,4,1
1599,22298,5,1
1599,37646,6,1
1599,8424,7,1
1599,10132,8,1
1599,29127,9,0
1599,17721,10,0
1599,24535,11,1
1599,39275,12,0
1599,22825,13,1
1600,9839,1,0
1600,21927,2,1
1600,28849,3,1
1600,26604,4,1
1600,17948,5,1
1600,3226,6,1
1600,15290,7,1
1600,25043,8,1
1600,38277,9,1
1600,7058,10,1
1601,26723,1,0
1601,37193,2,0
1601,18296,3,0
1601,8467,4,0
1601,44275,5,0
1601,48600,6,0
1601,18171,7,0
1601,16981,8,0
1601,4210,9,1
1601,29594,10,0
1601,14491,11,0
1601,2447,12,0
1601,42736,13,1
1601,3599,14,0
1602,12240,1,1
1602,21949,2,1
1602,42828,3,1
1602,35050,4,0
1602,21527,5,0
1602,6508,6,1
1602,9741,7,1
1602,26914,8,1
1602,13712,9,0
1603,1468,1,0
1603,47766,2,1
1603,43961,3,1
1603,25272,4,1
1603,28204,5,0
1603,40516,6,1
1603,15503,7,1
1603,20842,8,1
1603,18880,9,0
1603,12496,10,0
1603,13646,11,1
1604,19706,1,1
1604,18434,2,1
1604,40706,3,1
1604,20995,4,0
1605,47209,1,1
1605,39928,2,1
1605,22825,3,1
1605,37646,4,1
1605,18523,5,1
1605,46676,6,1
1605,8518,7,1
1605,30391,8,1
1605,21903,9,1
1605,48679,10,1
1605,32640,11,1
1605,24489,12,0
1605,27521,13,0
1605,5514,14,1
1605,45007,15,0
1605,19048,16,0
1605,34126,17,1
1605,13984,18,0
1605,38164,19,0
1605,17956,20,0
1606,30776,1,1
1606,5073,2,1
1606,13176,3,1
1606,18224,4,1
1606,47209,5,1
1606,36550,6,1
1606,9583,7,1
1606,8174,8,1
1606,22721,9,1
1606,45200,10,1
1606,27521,11,1
1606,39877,12,1
1606,28985,13,1
1607,36216,1,1
1607,3952,2,1
1607,5973,3,1
1607,47209,4,1
1607,19677,5,1
1607,48364,6,0
1607,1244,7,0
1607,43768,8,0
1608,14924,1,1
1608,33135,2,1
1609,26620,1,1
1609,20119,2,1
1609,14947,3,1
1609,44632,4,1
1609,35221,5,0
1610,4605,1,1
1610,30463,2,1
1610,29987,3,1
1610,24964,4,1
1610,5818,5,1
1610,28849,6,1
1610,27323,7,1
1611,20144,1,0
1611,14161,2,0
1611,5130,3,0
1611,43768,4,1
1611,13176,5,0
1611,32636,6,0
1611,4365,7,0
1611,7361,8,0
1611,18113,9,0
1611,6402,10,0
1612,21903,1,1
1612,43789,2,1
1612,4799,3,1
1612,47734,4,1
1612,34243,5,1
1612,15290,6,0
1612,21724,7,0
1612,20383,8,0
1612,27725,9,0
1612,24964,10,1
1612,28289,11,1
1612,39812,12,0
1612,6795,13,0
1612,15261,14,1
1612,47117,15,0
1613,7660,1,1
1613,27554,2,0
1613,43352,3,1
1613,4006,4,0
1613,31338,5,0
1613,10521,6,0
1614,34262,1,0
1614,15094,2,0
1614,15179,3,0
1614,16398,4,0
1614,40063,5,0
1615,397,1,0
1615,38164,2,1
1615,13176,3,1
1615,14084,4,1
1615,21616,5,1
1615,23909,6,1
1615,39040,7,1
1615,48720,8,1
1615,44278,9,1
1615,260,10,1
1616,46505,1,0
1616,47993,2,1
1616,21938,3,1
1616,4605,4,1
1616,47734,5,1
1617,34448,1,1
1617,22035,2,1
1617,5646,3,0
1617,36412,4,0
1617,47792,5,1
1617,5449,6,0
1617,25890,7,0
1617,27845,8,1
1617,24852,9,1
1617,21249,10,1
1617,41290,11,1
1617,26620,12,0
1617,30776,13,0
1617,26369,14,1
1617,7628,15,0
1617,46720,16,1
1617,9421,17,0
1617,42356,18,1
1617,248,19,0
1617,6740,20,1
1617,25753,21,1
1618,49457,1,0
1618,31717,2,1
1618,14335,3,1
1618,33071,4,1
1618,20040,5,0
1618,39332,6,1
1618,8192,7,0
1618,9779,8,1
1619,24852,1,1
1619,117,2,0
1619,47042,3,0
1619,45200,4,0
1619,29594,5,0
1621,22474,1,1
1621,45633,2,1
1621,8021,3,1
1621,27690,4,1
1621,24852,5,1
1621,13740,6,1
1621,21137,7,1
1622,39657,1,1
1623,41679,1,0
1623,43129,2,0
1623,39619,3,0
1623,1582,4,1
1623,14136,5,0
1623,12652,6,0
1623,432,7,1
1623,24852,8,1
1623,10151,9,1
1623,49474,10,0
1623,22497,11,0
1623,40470,12,0
1623,500,13,0
1624,42828,1,1
1624,20738,2,1
1624,36735,3,1
1624,651,4,1
1624,7948,5,1
1625,10673,1,1
1626,24852,1,1
1626,43631,2,1
1626,25303,3,1
1626,9859,4,1
1626,13029,5,1
1626,13287,6,0
1626,11827,7,0
1626,35795,8,1
1626,23320,9,1
1626,8195,10,1
1626,27216,11,1
1626,31296,12,1
1626,42743,13,1
1627,43739,1,1
1627,13176,2,1
1627,40199,3,1
1627,10473,4,1
1627,13575,5,1
1628,14514,1,0
1628,10497,2,0
1628,10070,3,1
1628,21137,4,0
1628,32271,5,0
1629,6473,1,1
1629,13212,2,0
1629,11520,3,1
1629,44479,4,0
1629,20842,5,0
1629,9076,6,0
1629,21137,7,1
1629,27966,8,1
1629,19820,9,1
1630,17948,1,1
1630,28601,2,1
1630,35090,3,0
1630,25533,4,1
1630,46304,5,1
1630,36695,6,1
1630,28527,7,1
1630,40723,8,1
1630,10246,9,1
1630,790,10,1
1630,47734,11,0
1630,19537,12,0
1630,3869,13,0
1630,141,14,0
1631,39475,1,0
1631,48287,2,0
1631,28553,3,0
1631,30450,4,0
1631,2651,5,0
1631,42701,6,0
1631,9955,7,0
1631,18531,8,0
1632,13560,1,1
1632,4793,2,1
1632,21903,3,1
1632,13380,4,1
1632,42265,5,1
1632,34128,6,1
1632,31869,7,0
1632,39275,8,0
1632,31292,9,1
1632,13225,10,0
1633,14084,1,1
1633,12392,2,1
1633,4149,3,1
1634,21903,1,1
1635,17726,1,1
1635,10734,2,1
1635,23102,3,1
1635,1688,4,1
1636,13176,1,1
1636,17468,2,0
1636,39794,3,0
1637,4799,1,1
1637,21616,2,1
1637,47209,3,1
1637,9387,4,1
1637,27044,5,1
1637,7916,6,1
1637,44422,7,0
1637,47626,8,1
1637,39475,9,1
1637,25931,10,1
1637,44570,11,1
1638,33462,1,1
1638,24852,2,1
1638,23291,3,1
1639,23962,1,1
1639,27323,2,1
1639,20908,3,1
1639,2450,4,1
1639,2602,5,1
1639,26604,6,0
1639,43352,7,0
1639,16797,8,1
1639,43888,9,0
1639,32465,10,1
1639,36847,11,0
1639,35548,12,0
1639,48299,13,0
1639,32833,14,0
1639,25630,15,0
1639,35004,16,1
1639,38341,17,1
1639,47141,18,1
1639,47865,19,0
