product_id,current_stock,reorder_level,last_updated
25934,97,75,2025-12-20 07:23:56.708186
25935,116,60,2025-12-20 07:23:56.708186
25936,107,32,2025-12-20 07:23:56.708186
25937,259,70,2025-12-20 07:23:56.708186
25938,268,79,2025-12-20 07:23:56.708186
25939,142,66,2025-12-20 07:23:56.708186
25940,149,60,2025-12-20 07:23:56.708186
25941,90,75,2025-12-20 07:23:56.708186
25942,246,37,2025-12-20 07:23:56.708186
25943,206,69,2025-12-20 07:23:56.708186
25944,139,48,2025-12-20 07:23:56.708186
25945,159,70,2025-12-20 07:23:56.708186
25946,280,23,2025-12-20 07:23:56.708186
25947,323,55,2025-12-20 07:23:56.708186
25948,128,23,2025-12-20 07:23:56.708186
25949,128,51,2025-12-20 07:23:56.708186
25950,8,55,2025-12-20 07:23:56.708186
25951,142,65,2025-12-20 07:23:56.708186
25952,91,34,2025-12-20 07:23:56.708186
25953,241,70,2025-12-20 07:23:56.708186
25954,47,49,2025-12-20 07:23:56.708186
25955,65,64,2025-12-20 07:23:56.708186
25956,215,62,2025-12-20 07:23:56.708186
25957,278,55,2025-12-20 07:23:56.708186
25958,211,39,2025-12-20 07:23:56.708186
25959,375,24,2025-12-20 07:23:56.708186
25960,194,34,2025-12-20 07:23:56.708186
25961,301,53,2025-12-20 07:23:56.708186
25962,236,65,2025-12-20 07:23:56.708186
25963,245,78,2025-12-20 07:23:56.708186
25964,178,28,2025-12-20 07:23:56.708186
25965,264,32,2025-12-20 07:23:56.708186
25966,52,49,2025-12-20 07:23:56.708186
25967,91,45,2025-12-20 07:23:56.708186
25968,272,65,2025-12-20 07:23:56.708186
25969,204,64,2025-12-20 07:23:56.708186
25970,48,79,2025-12-20 07:23:56.708186
25971,195,53,2025-12-20 07:23:56.708186
25972,34,34,2025-12-20 07:23:56.708186
25973,338,24,2025-12-20 07:23:56.708186
25974,306,24,2025-12-20 07:23:56.708186
25975,202,66,2025-12-20 07:23:56.708186
25976,123,74,2025-12-20 07:23:56.708186
25977,235,57,2025-12-20 07:23:56.708186
25978,20,23,2025-12-20 07:23:56.708186
25979,16,36,2025-12-20 07:23:56.708186
25980,132,28,2025-12-20 07:23:56.708186
25981,18,45,2025-12-20 07:23:56.708186
25982,197,59,2025-12-20 07:23:56.708186
25983,170,68,2025-12-20 07:23:56.708186
25984,91,74,2025-12-20 07:23:56.708186
25985,180,66,2025-12-20 07:23:56.708186
25986,224,78,2025-12-20 07:23:56.708186
25987,30,69,2025-12-20 07:23:56.708186
25988,337,43,2025-12-20 07:23:56.708186
25989,119,55,2025-12-20 07:23:56.708186
25990,315,56,2025-12-20 07:23:56.708186
25991,339,27,2025-12-20 07:23:56.708186
25992,55,69,2025-12-20 07:23:56.708186
25993,205,30,2025-12-20 07:23:56.708186
25994,36,33,2025-12-20 07:23:56.708186
25995,266,41,2025-12-20 07:23:56.708186
25996,245,42,2025-12-20 07:23:56.708186
25997,330,36,2025-12-20 07:23:56.708186
25998,131,71,2025-12-20 07:23:56.708186
25999,308,78,2025-12-20 07:23:56.708186
26000,238,39,2025-12-20 07:23:56.708186
26001,68,34,2025-12-20 07:23:56.708186
26002,342,55,2025-12-20 07:23:56.708186
26003,373,45,2025-12-20 07:23:56.708186
26004,171,39,2025-12-20 07:23:56.708186
26005,43,54,2025-12-20 07:23:56.708186
26006,335,43,2025-12-20 07:23:56.708186
26007,34,58,2025-12-20 07:23:56.708186
26008,263,44,2025-12-20 07:23:56.708186
26009,97,74,2025-12-20 07:23:56.708186
26010,205,58,2025-12-20 07:23:56.708186
26011,163,20,2025-12-20 07:23:56.708186
26012,214,31,2025-12-20 07:23:56.708186
26013,61,44,2025-12-20 07:23:56.708186
26014,290,56,2025-12-20 07:23:56.708186
26015,60,62,2025-12-20 07:23:56.708186
26016,123,55,2025-12-20 07:23:56.708186
26017,385,47,2025-12-20 07:23:56.708186
26018,284,69,2025-12-20 07:23:56.708186
26019,384,78,2025-12-20 07:23:56.708186
26020,323,64,2025-12-20 07:23:56.708186
26021,248,71,2025-12-20 07:23:56.708186
26022,116,59,2025-12-20 07:23:56.708186
26023,109,79,2025-12-20 07:23:56.708186
26024,258,56,2025-12-20 07:23:56.708186
26025,352,72,2025-12-20 07:23:56.708186
26026,342,33,2025-12-20 07:23:56.708186
26027,128,24,2025-12-20 07:23:56.708186
26028,210,58,2025-12-20 07:23:56.708186
26029,229,39,2025-12-20 07:23:56.708186
26030,189,35,2025-12-20 07:23:56.708186
26031,12,75,2025-12-20 07:23:56.708186
26032,33,37,2025-12-20 07:23:56.708186
26033,234,50,2025-12-20 07:23:56.708186
26034,37,43,2025-12-20 07:23:56.708186
26035,375,49,2025-12-20 07:23:56.708186
26036,64,51,2025-12-20 07:23:56.708186
26037,160,79,2025-12-20 07:23:56.708186
26038,304,49,2025-12-20 07:23:56.708186
26039,4,69,2025-12-20 07:23:56.708186
26040,31,47,2025-12-20 07:23:56.708186
26041,188,39,2025-12-20 07:23:56.708186
26042,391,45,2025-12-20 07:23:56.708186
26043,305,73,2025-12-20 07:23:56.708186
26044,79,39,2025-12-20 07:23:56.708186
26045,232,36,2025-12-20 07:23:56.708186
26046,337,35,2025-12-20 07:23:56.708186
26047,382,29,2025-12-20 07:23:56.708186
26048,322,71,2025-12-20 07:23:56.708186
26049,57,75,2025-12-20 07:23:56.708186
26050,351,63,2025-12-20 07:23:56.708186
26051,241,38,2025-12-20 07:23:56.708186
26052,66,29,2025-12-20 07:23:56.708186
26053,180,29,2025-12-20 07:23:56.708186
26054,16,72,2025-12-20 07:23:56.708186
26055,130,33,2025-12-20 07:23:56.708186
26056,336,51,2025-12-20 07:23:56.708186
26057,31,52,2025-12-20 07:23:56.708186
26058,111,29,2025-12-20 07:23:56.708186
26059,221,30,2025-12-20 07:23:56.708186
26060,61,37,2025-12-20 07:23:56.708186
26061,37,70,2025-12-20 07:23:56.708186
26062,351,58,2025-12-20 07:23:56.708186
26063,5,29,2025-12-20 07:23:56.708186
26064,33,22,2025-12-20 07:23:56.708186
26065,275,76,2025-12-20 07:23:56.708186
26066,223,33,2025-12-20 07:23:56.708186
26067,321,54,2025-12-20 07:23:56.708186
26068,312,72,2025-12-20 07:23:56.708186
26069,351,30,2025-12-20 07:23:56.708186
26070,119,55,2025-12-20 07:23:56.708186
26071,9,23,2025-12-20 07:23:56.708186
26072,399,59,2025-12-20 07:23:56.708186
26073,97,44,2025-12-20 07:23:56.708186
26074,180,47,2025-12-20 07:23:56.708186
26075,102,30,2025-12-20 07:23:56.708186
26076,236,47,2025-12-20 07:23:56.708186
26077,313,45,2025-12-20 07:23:56.708186
26078,53,32,2025-12-20 07:23:56.708186
26079,365,35,2025-12-20 07:23:56.708186
26080,395,28,2025-12-20 07:23:56.708186
26081,141,68,2025-12-20 07:23:56.708186
26082,64,45,2025-12-20 07:23:56.708186
26083,306,46,2025-12-20 07:23:56.708186
26084,90,37,2025-12-20 07:23:56.708186
26085,237,75,2025-12-20 07:23:56.708186
26086,147,70,2025-12-20 07:23:56.708186
26087,197,72,2025-12-20 07:23:56.708186
26088,240,39,2025-12-20 07:23:56.708186
26089,103,65,2025-12-20 07:23:56.708186
26090,60,65,2025-12-20 07:23:56.708186
26091,291,60,2025-12-20 07:23:56.708186
26092,202,40,2025-12-20 07:23:56.708186
26093,108,72,2025-12-20 07:23:56.708186
26094,199,55,2025-12-20 07:23:56.708186
26095,0,34,2025-12-20 07:23:56.708186
26096,150,20,2025-12-20 07:23:56.708186
26097,260,47,2025-12-20 07:23:56.708186
26098,256,65,2025-12-20 07:23:56.708186
26099,161,61,2025-12-20 07:23:56.708186
26100,151,58,2025-12-20 07:23:56.708186
26101,173,40,2025-12-20 07:23:56.708186
26102,243,47,2025-12-20 07:23:56.708186
26103,292,23,2025-12-20 07:23:56.708186
26104,304,38,2025-12-20 07:23:56.708186
26105,332,32,2025-12-20 07:23:56.708186
26106,356,69,2025-12-20 07:23:56.708186
26107,256,67,2025-12-20 07:23:56.708186
26108,376,37,2025-12-20 07:23:56.708186
26109,79,58,2025-12-20 07:23:56.708186
26110,73,38,2025-12-20 07:23:56.708186
26111,242,60,2025-12-20 07:23:56.708186
26112,66,42,2025-12-20 07:23:56.708186
26113,264,71,2025-12-20 07:23:56.708186
26114,188,50,2025-12-20 07:23:56.708186
26115,254,75,2025-12-20 07:23:56.708186
26116,154,78,2025-12-20 07:23:56.708186
26117,248,34,2025-12-20 07:23:56.708186
26118,78,33,2025-12-20 07:23:56.708186
26119,11,28,2025-12-20 07:23:56.708186
26120,243,24,2025-12-20 07:23:56.708186
26121,342,21,2025-12-20 07:23:56.708186
26122,254,36,2025-12-20 07:23:56.708186
26123,126,39,2025-12-20 07:23:56.708186
26124,143,22,2025-12-20 07:23:56.708186
26125,269,54,2025-12-20 07:23:56.708186
26126,123,24,2025-12-20 07:23:56.708186
26127,84,68,2025-12-20 07:23:56.708186
26128,67,41,2025-12-20 07:23:56.708186
26129,349,47,2025-12-20 07:23:56.708186
26130,117,73,2025-12-20 07:23:56.708186
26131,254,41,2025-12-20 07:23:56.708186
26132,226,41,2025-12-20 07:23:56.708186
26133,330,61,2025-12-20 07:23:56.708186
26134,361,36,2025-12-20 07:23:56.708186
26135,329,65,2025-12-20 07:23:56.708186
26136,18,52,2025-12-20 07:23:56.708186
26137,336,33,2025-12-20 07:23:56.708186
26138,358,71,2025-12-20 07:23:56.708186
26139,55,79,2025-12-20 07:23:56.708186
26140,150,77,2025-12-20 07:23:56.708186
26141,23,33,2025-12-20 07:23:56.708186
26142,163,21,2025-12-20 07:23:56.708186
26143,274,28,2025-12-20 07:23:56.708186
26144,109,55,2025-12-20 07:23:56.708186
26145,363,75,2025-12-20 07:23:56.708186
26146,264,71,2025-12-20 07:23:56.708186
26147,270,67,2025-12-20 07:23:56.708186
26148,304,38,2025-12-20 07:23:56.708186
26149,271,78,2025-12-20 07:23:56.708186
26150,336,78,2025-12-20 07:23:56.708186
26151,121,35,2025-12-20 07:23:56.708186
26152,146,47,2025-12-20 07:23:56.708186
26153,360,71,2025-12-20 07:23:56.708186
26154,340,41,2025-12-20 07:23:56.708186
26155,95,61,2025-12-20 07:23:56.708186
26156,284,33,2025-12-20 07:23:56.708186
26157,189,33,2025-12-20 07:23:56.708186
26158,377,35,2025-12-20 07:23:56.708186
26159,197,35,2025-12-20 07:23:56.708186
26160,134,69,2025-12-20 07:23:56.708186
26161,111,74,2025-12-20 07:23:56.708186
26162,296,23,2025-12-20 07:23:56.708186
26163,267,30,2025-12-20 07:23:56.708186
26164,120,56,2025-12-20 07:23:56.708186
26165,102,54,2025-12-20 07:23:56.708186
26166,346,56,2025-12-20 07:23:56.708186
26167,214,60,2025-12-20 07:23:56.708186
26168,310,23,2025-12-20 07:23:56.708186
26169,200,23,2025-12-20 07:23:56.708186
26170,97,37,2025-12-20 07:23:56.708186
26171,35,32,2025-12-20 07:23:56.708186
26172,105,50,2025-12-20 07:23:56.708186
26173,358,77,2025-12-20 07:23:56.708186
26174,137,59,2025-12-20 07:23:56.708186
26175,312,53,2025-12-20 07:23:56.708186
26176,322,24,2025-12-20 07:23:56.708186
26177,370,41,2025-12-20 07:23:56.708186
26178,227,58,2025-12-20 07:23:56.708186
26179,383,68,2025-12-20 07:23:56.708186
26180,201,30,2025-12-20 07:23:56.708186
26181,375,35,2025-12-20 07:23:56.708186
26182,210,25,2025-12-20 07:23:56.708186
26183,334,68,2025-12-20 07:23:56.708186
26184,70,45,2025-12-20 07:23:56.708186
26185,228,39,2025-12-20 07:23:56.708186
26186,11,54,2025-12-20 07:23:56.708186
26187,270,63,2025-12-20 07:23:56.708186
26188,12,27,2025-12-20 07:23:56.708186
26189,129,48,2025-12-20 07:23:56.708186
26190,259,48,2025-12-20 07:23:56.708186
26191,64,52,2025-12-20 07:23:56.708186
26192,383,52,2025-12-20 07:23:56.708186
26193,156,25,2025-12-20 07:23:56.708186
26194,63,28,2025-12-20 07:23:56.708186
26195,284,28,2025-12-20 07:23:56.708186
26196,185,40,2025-12-20 07:23:56.708186
26197,89,59,2025-12-20 07:23:56.708186
26198,293,37,2025-12-20 07:23:56.708186
26199,307,79,2025-12-20 07:23:56.708186
26200,304,71,2025-12-20 07:23:56.708186
26201,377,39,2025-12-20 07:23:56.708186
26202,1,72,2025-12-20 07:23:56.708186
26203,137,20,2025-12-20 07:23:56.708186
26204,106,72,2025-12-20 07:23:56.708186
26205,347,26,2025-12-20 07:23:56.708186
26206,11,67,2025-12-20 07:23:56.708186
26207,392,49,2025-12-20 07:23:56.708186
26208,71,38,2025-12-20 07:23:56.708186
26209,138,26,2025-12-20 07:23:56.708186
26210,155,28,2025-12-20 07:23:56.708186
26211,137,23,2025-12-20 07:23:56.708186
26212,230,79,2025-12-20 07:23:56.708186
26213,331,56,2025-12-20 07:23:56.708186
26214,200,73,2025-12-20 07:23:56.708186
26215,317,23,2025-12-20 07:23:56.708186
26216,285,38,2025-12-20 07:23:56.708186
26217,355,60,2025-12-20 07:23:56.708186
26218,317,32,2025-12-20 07:23:56.708186
26219,118,77,2025-12-20 07:23:56.708186
26220,291,74,2025-12-20 07:23:56.708186
26221,40,54,2025-12-20 07:23:56.708186
26222,218,37,2025-12-20 07:23:56.708186
26223,188,37,2025-12-20 07:23:56.708186
26224,17,70,2025-12-20 07:23:56.708186
26225,160,69,2025-12-20 07:23:56.708186
26226,276,71,2025-12-20 07:23:56.708186
26227,105,53,2025-12-20 07:23:56.708186
26228,23,72,2025-12-20 07:23:56.708186
26229,149,23,2025-12-20 07:23:56.708186
26230,217,68,2025-12-20 07:23:56.708186
26231,19,50,2025-12-20 07:23:56.708186
26232,251,52,2025-12-20 07:23:56.708186
26233,248,58,2025-12-20 07:23:56.708186
26234,148,61,2025-12-20 07:23:56.708186
26235,276,59,2025-12-20 07:23:56.708186
26236,235,20,2025-12-20 07:23:56.708186
26237,148,79,2025-12-20 07:23:56.708186
26238,170,43,2025-12-20 07:23:56.708186
26239,349,48,2025-12-20 07:23:56.708186
26240,245,49,2025-12-20 07:23:56.708186
26241,95,45,2025-12-20 07:23:56.708186
26242,230,60,2025-12-20 07:23:56.708186
26243,171,70,2025-12-20 07:23:56.708186
26244,267,31,2025-12-20 07:23:56.708186
26245,143,63,2025-12-20 07:23:56.708186
26246,295,35,2025-12-20 07:23:56.708186
26247,249,21,2025-12-20 07:23:56.708186
26248,387,53,2025-12-20 07:23:56.708186
26249,347,75,2025-12-20 07:23:56.708186
26250,23,22,2025-12-20 07:23:56.708186
26251,351,37,2025-12-20 07:23:56.708186
26252,397,50,2025-12-20 07:23:56.708186
26253,341,48,2025-12-20 07:23:56.708186
26254,188,38,2025-12-20 07:23:56.708186
26255,296,25,2025-12-20 07:23:56.708186
26256,359,50,2025-12-20 07:23:56.708186
26257,280,35,2025-12-20 07:23:56.708186
26258,13,57,2025-12-20 07:23:56.708186
26259,45,30,2025-12-20 07:23:56.708186
26260,231,74,2025-12-20 07:23:56.708186
26261,117,55,2025-12-20 07:23:56.708186
26262,239,42,2025-12-20 07:23:56.708186
26263,353,20,2025-12-20 07:23:56.708186
26264,293,65,2025-12-20 07:23:56.708186
26265,298,62,2025-12-20 07:23:56.708186
26266,270,28,2025-12-20 07:23:56.708186
26267,72,34,2025-12-20 07:23:56.708186
26268,160,67,2025-12-20 07:23:56.708186
26269,30,63,2025-12-20 07:23:56.708186
26270,66,59,2025-12-20 07:23:56.708186
26271,241,47,2025-12-20 07:23:56.708186
26272,303,31,2025-12-20 07:23:56.708186
26273,36,75,2025-12-20 07:23:56.708186
26274,210,33,2025-12-20 07:23:56.708186
26275,299,49,2025-12-20 07:23:56.708186
26276,325,79,2025-12-20 07:23:56.708186
26277,118,23,2025-12-20 07:23:56.708186
26278,273,26,2025-12-20 07:23:56.708186
26279,187,26,2025-12-20 07:23:56.708186
26280,376,66,2025-12-20 07:23:56.708186
26281,352,34,2025-12-20 07:23:56.708186
26282,4,58,2025-12-20 07:23:56.708186
26283,148,46,2025-12-20 07:23:56.708186
26284,399,22,2025-12-20 07:23:56.708186
26285,61,59,2025-12-20 07:23:56.708186
26286,114,44,2025-12-20 07:23:56.708186
26287,233,69,2025-12-20 07:23:56.708186
26288,141,41,2025-12-20 07:23:56.708186
26289,245,21,2025-12-20 07:23:56.708186
26290,207,30,2025-12-20 07:23:56.708186
26291,92,24,2025-12-20 07:23:56.708186
26292,258,31,2025-12-20 07:23:56.708186
26293,251,75,2025-12-20 07:23:56.708186
26294,65,63,2025-12-20 07:23:56.708186
26295,18,23,2025-12-20 07:23:56.708186
26296,171,34,2025-12-20 07:23:56.708186
26297,231,55,2025-12-20 07:23:56.708186
26298,109,38,2025-12-20 07:23:56.708186
26299,276,28,2025-12-20 07:23:56.708186
26300,229,43,2025-12-20 07:23:56.708186
26301,218,50,2025-12-20 07:23:56.708186
26302,173,74,2025-12-20 07:23:56.708186
26303,285,64,2025-12-20 07:23:56.708186
26304,195,43,2025-12-20 07:23:56.708186
26305,356,39,2025-12-20 07:23:56.708186
26306,46,66,2025-12-20 07:23:56.708186
26307,158,54,2025-12-20 07:23:56.708186
26308,384,28,2025-12-20 07:23:56.708186
26309,216,44,2025-12-20 07:23:56.708186
26310,142,36,2025-12-20 07:23:56.708186
26311,371,73,2025-12-20 07:23:56.708186
26312,327,31,2025-12-20 07:23:56.708186
26313,270,44,2025-12-20 07:23:56.708186
26314,369,34,2025-12-20 07:23:56.708186
26315,222,23,2025-12-20 07:23:56.708186
26316,372,61,2025-12-20 07:23:56.708186
26317,162,73,2025-12-20 07:23:56.708186
26318,356,64,2025-12-20 07:23:56.708186
26319,22,33,2025-12-20 07:23:56.708186
26320,249,74,2025-12-20 07:23:56.708186
26321,203,20,2025-12-20 07:23:56.708186
26322,331,42,2025-12-20 07:23:56.708186
26323,165,73,2025-12-20 07:23:56.708186
26324,324,26,2025-12-20 07:23:56.708186
26325,276,76,2025-12-20 07:23:56.708186
26326,81,28,2025-12-20 07:23:56.708186
26327,203,32,2025-12-20 07:23:56.708186
26328,361,77,2025-12-20 07:23:56.708186
26329,366,77,2025-12-20 07:23:56.708186
26330,341,36,2025-12-20 07:23:56.708186
26331,291,41,2025-12-20 07:23:56.708186
26332,307,60,2025-12-20 07:23:56.708186
26333,368,23,2025-12-20 07:23:56.708186
26334,313,20,2025-12-20 07:23:56.708186
26335,51,66,2025-12-20 07:23:56.708186
26336,190,65,2025-12-20 07:23:56.708186
26337,345,68,2025-12-20 07:23:56.708186
26338,382,78,2025-12-20 07:23:56.708186
26339,154,46,2025-12-20 07:23:56.708186
26340,162,52,2025-12-20 07:23:56.708186
26341,167,78,2025-12-20 07:23:56.708186
26342,286,37,2025-12-20 07:23:56.708186
26343,180,65,2025-12-20 07:23:56.708186
26344,239,58,2025-12-20 07:23:56.708186
26345,5,25,2025-12-20 07:23:56.708186
26346,153,65,2025-12-20 07:23:56.708186
26347,147,74,2025-12-20 07:23:56.708186
26348,31,74,2025-12-20 07:23:56.708186
26349,226,62,2025-12-20 07:23:56.708186
26350,292,67,2025-12-20 07:23:56.708186
26351,172,77,2025-12-20 07:23:56.708186
26352,355,71,2025-12-20 07:23:56.708186
26353,194,38,2025-12-20 07:23:56.708186
26354,133,47,2025-12-20 07:23:56.708186
26355,263,66,2025-12-20 07:23:56.708186
26356,182,66,2025-12-20 07:23:56.708186
26357,132,77,2025-12-20 07:23:56.708186
26358,83,23,2025-12-20 07:23:56.708186
26359,56,55,2025-12-20 07:23:56.708186
26360,389,76,2025-12-20 07:23:56.708186
26361,382,42,2025-12-20 07:23:56.708186
26362,16,37,2025-12-20 07:23:56.708186
26363,285,70,2025-12-20 07:23:56.708186
26364,255,41,2025-12-20 07:23:56.708186
26365,4,27,2025-12-20 07:23:56.708186
26366,383,27,2025-12-20 07:23:56.708186
26367,290,65,2025-12-20 07:23:56.708186
26368,37,59,2025-12-20 07:23:56.708186
26369,52,55,2025-12-20 07:23:56.708186
26370,55,69,2025-12-20 07:23:56.708186
26371,113,43,2025-12-20 07:23:56.708186
26372,62,20,2025-12-20 07:23:56.708186
26373,298,37,2025-12-20 07:23:56.708186
26374,37,38,2025-12-20 07:23:56.708186
26375,17,74,2025-12-20 07:23:56.708186
26376,228,72,2025-12-20 07:23:56.708186
26377,235,41,2025-12-20 07:23:56.708186
26378,70,70,2025-12-20 07:23:56.708186
26379,325,27,2025-12-20 07:23:56.708186
26380,380,71,2025-12-20 07:23:56.708186
26381,44,61,2025-12-20 07:23:56.708186
26382,91,56,2025-12-20 07:23:56.708186
26383,96,68,2025-12-20 07:23:56.708186
26384,292,30,2025-12-20 07:23:56.708186
26385,236,30,2025-12-20 07:23:56.708186
26386,155,25,2025-12-20 07:23:56.708186
26387,239,60,2025-12-20 07:23:56.708186
26388,365,56,2025-12-20 07:23:56.708186
26389,213,39,2025-12-20 07:23:56.708186
26390,221,38,2025-12-20 07:23:56.708186
26391,291,29,2025-12-20 07:23:56.708186
26392,154,74,2025-12-20 07:23:56.708186
26393,115,40,2025-12-20 07:23:56.708186
26394,116,55,2025-12-20 07:23:56.708186
26395,88,55,2025-12-20 07:23:56.708186
26396,291,41,2025-12-20 07:23:56.708186
26397,196,76,2025-12-20 07:23:56.708186
26398,323,61,2025-12-20 07:23:56.708186
26399,86,69,2025-12-20 07:23:56.708186
26400,192,71,2025-12-20 07:23:56.708186
26401,314,25,2025-12-20 07:23:56.708186
26402,342,69,2025-12-20 07:23:56.708186
26403,250,61,2025-12-20 07:23:56.708186
26404,330,49,2025-12-20 07:23:56.708186
26405,325,63,2025-12-20 07:23:56.708186
26406,205,29,2025-12-20 07:23:56.708186
26407,133,75,2025-12-20 07:23:56.708186
26408,296,62,2025-12-20 07:23:56.708186
26409,76,64,2025-12-20 07:23:56.708186
26410,167,67,2025-12-20 07:23:56.708186
26411,107,75,2025-12-20 07:23:56.708186
26412,87,30,2025-12-20 07:23:56.708186
26413,15,45,2025-12-20 07:23:56.708186
26414,292,67,2025-12-20 07:23:56.708186
26415,146,33,2025-12-20 07:23:56.708186
26416,249,52,2025-12-20 07:23:56.708186
26417,162,72,2025-12-20 07:23:56.708186
26418,25,58,2025-12-20 07:23:56.708186
26419,178,68,2025-12-20 07:23:56.708186
26420,223,22,2025-12-20 07:23:56.708186
26421,73,28,2025-12-20 07:23:56.708186
26422,84,35,2025-12-20 07:23:56.708186
26423,372,32,2025-12-20 07:23:56.708186
26424,349,59,2025-12-20 07:23:56.708186
26425,244,22,2025-12-20 07:23:56.708186
26426,112,45,2025-12-20 07:23:56.708186
26427,270,62,2025-12-20 07:23:56.708186
26428,250,60,2025-12-20 07:23:56.708186
26429,304,21,2025-12-20 07:23:56.708186
26430,250,49,2025-12-20 07:23:56.708186
26431,273,47,2025-12-20 07:23:56.708186
26432,165,48,2025-12-20 07:23:56.708186
26433,368,74,2025-12-20 07:23:56.708186
26434,376,49,2025-12-20 07:23:56.708186
26435,293,20,2025-12-20 07:23:56.708186
26436,321,55,2025-12-20 07:23:56.708186
26437,150,73,2025-12-20 07:23:56.708186
26438,208,68,2025-12-20 07:23:56.708186
26439,369,49,2025-12-20 07:23:56.708186
26440,189,26,2025-12-20 07:23:56.708186
26441,342,63,2025-12-20 07:23:56.708186
26442,252,67,2025-12-20 07:23:56.708186
26443,94,36,2025-12-20 07:23:56.708186
26444,99,51,2025-12-20 07:23:56.708186
26445,128,38,2025-12-20 07:23:56.708186
26446,325,63,2025-12-20 07:23:56.708186
26447,311,33,2025-12-20 07:23:56.708186
26448,198,78,2025-12-20 07:23:56.708186
26449,81,49,2025-12-20 07:23:56.708186
26450,169,66,2025-12-20 07:23:56.708186
26451,239,45,2025-12-20 07:23:56.708186
26452,220,71,2025-12-20 07:23:56.708186
26453,388,56,2025-12-20 07:23:56.708186
26454,278,69,2025-12-20 07:23:56.708186
26455,339,38,2025-12-20 07:23:56.708186
26456,46,47,2025-12-20 07:23:56.708186
26457,152,71,2025-12-20 07:23:56.708186
26458,366,74,2025-12-20 07:23:56.708186
26459,210,38,2025-12-20 07:23:56.708186
26460,3,60,2025-12-20 07:23:56.708186
26461,193,63,2025-12-20 07:23:56.708186
26462,74,53,2025-12-20 07:23:56.708186
26463,224,71,2025-12-20 07:23:56.708186
26464,237,49,2025-12-20 07:23:56.708186
26465,190,51,2025-12-20 07:23:56.708186
26466,279,72,2025-12-20 07:23:56.708186
26467,277,58,2025-12-20 07:23:56.708186
26468,212,23,2025-12-20 07:23:56.708186
26469,212,48,2025-12-20 07:23:56.708186
26470,349,50,2025-12-20 07:23:56.708186
26471,297,61,2025-12-20 07:23:56.708186
26472,25,57,2025-12-20 07:23:56.708186
26473,367,64,2025-12-20 07:23:56.708186
26474,273,35,2025-12-20 07:23:56.708186
26475,299,47,2025-12-20 07:23:56.708186
26476,163,63,2025-12-20 07:23:56.708186
26477,321,54,2025-12-20 07:23:56.708186
26478,42,26,2025-12-20 07:23:56.708186
26479,358,65,2025-12-20 07:23:56.708186
26480,301,26,2025-12-20 07:23:56.708186
26481,344,62,2025-12-20 07:23:56.708186
26482,225,40,2025-12-20 07:23:56.708186
26483,8,37,2025-12-20 07:23:56.708186
26484,26,31,2025-12-20 07:23:56.708186
26485,152,27,2025-12-20 07:23:56.708186
26486,102,41,2025-12-20 07:23:56.708186
26487,343,75,2025-12-20 07:23:56.708186
26488,73,50,2025-12-20 07:23:56.708186
26489,218,40,2025-12-20 07:23:56.708186
26490,254,37,2025-12-20 07:23:56.708186
26491,75,61,2025-12-20 07:23:56.708186
26492,219,48,2025-12-20 07:23:56.708186
26493,161,76,2025-12-20 07:23:56.708186
26494,347,76,2025-12-20 07:23:56.708186
26495,129,58,2025-12-20 07:23:56.708186
26496,168,31,2025-12-20 07:23:56.708186
26497,354,72,2025-12-20 07:23:56.708186
26498,324,45,2025-12-20 07:23:56.708186
26499,57,64,2025-12-20 07:23:56.708186
26500,164,59,2025-12-20 07:23:56.708186
26501,10,54,2025-12-20 07:23:56.708186
26502,144,25,2025-12-20 07:23:56.708186
26503,300,75,2025-12-20 07:23:56.708186
26504,324,49,2025-12-20 07:23:56.708186
26505,394,23,2025-12-20 07:23:56.708186
26506,84,67,2025-12-20 07:23:56.708186
26507,223,68,2025-12-20 07:23:56.708186
26508,37,60,2025-12-20 07:23:56.708186
26509,2,63,2025-12-20 07:23:56.708186
26510,265,49,2025-12-20 07:23:56.708186
26511,116,67,2025-12-20 07:23:56.708186
26512,199,74,2025-12-20 07:23:56.708186
26513,179,58,2025-12-20 07:23:56.708186
26514,23,42,2025-12-20 07:23:56.708186
26515,165,39,2025-12-20 07:23:56.708186
26516,198,75,2025-12-20 07:23:56.708186
26517,201,35,2025-12-20 07:23:56.708186
26518,230,40,2025-12-20 07:23:56.708186
26519,354,60,2025-12-20 07:23:56.708186
26520,299,51,2025-12-20 07:23:56.708186
26521,47,70,2025-12-20 07:23:56.708186
26522,100,36,2025-12-20 07:23:56.708186
26523,117,41,2025-12-20 07:23:56.708186
26524,96,22,2025-12-20 07:23:56.708186
26525,274,61,2025-12-20 07:23:56.708186
26526,158,23,2025-12-20 07:23:56.708186
26527,113,60,2025-12-20 07:23:56.708186
26528,167,47,2025-12-20 07:23:56.708186
26529,32,68,2025-12-20 07:23:56.708186
26530,392,59,2025-12-20 07:23:56.708186
26531,207,34,2025-12-20 07:23:56.708186
26532,352,31,2025-12-20 07:23:56.708186
26533,9,50,2025-12-20 07:23:56.708186
26534,14,73,2025-12-20 07:23:56.708186
26535,269,46,2025-12-20 07:23:56.708186
26536,145,61,2025-12-20 07:23:56.708186
26537,323,58,2025-12-20 07:23:56.708186
26538,48,67,2025-12-20 07:23:56.708186
26539,226,50,2025-12-20 07:23:56.708186
26540,65,41,2025-12-20 07:23:56.708186
